target,u1,u2,u3,u4,u5,u6,u7
0.27332868,0.26102743,0.61666987,0.11844143,0.50425746,0.70961904,0.75646214,0.74225888
0.27216446,0.25897636,0.61676422,0.14314293,0.50233096,0.70673297,0.77443625,0.76516114
0.27179628,0.25692593,0.64498613,0.03575139,0.50040447,0.67805892,0.75142325,0.75191966
0.27180423,0.25724202,0.63399514,0.03363158,0.49847798,0.74911453,0.76979798,0.77496772
0.27319459,0.25763315,0.63760377,0.04627565,0.49655149,0.71701689,0.75533387,0.77854321
0.27550487,0.25802365,0.63357059,0.01030211,0.494625,0.71470514,0.74704943,0.77130717
0.27841687,0.25841478,0.65792296,0.05368637,0.4926985,0.71149577,0.75468131,0.76407113
0.2817766,0.25880592,0.61692932,0.0140702,0.49077201,0.70869119,0.75149211,0.7594282
0.28647044,0.25919641,0.66240427,0.04639881,0.48884552,0.73447523,0.75040765,0.76953678
0.29129439,0.25958755,0.65480963,0.01299705,0.48691903,0.71450012,0.72506612,0.72790309
0.29308758,0.25997868,0.62812227,0.0621192,0.48499281,0.73987675,0.744699,0.72739801
0.2965286,0.26036982,0.6162925,0.03901648,0.48306632,0.70711016,0.74084628,0.72635661
0.29978566,0.26076031,0.6240773,0.03907365,0.48113983,0.70957436,0.73100324,0.73186912
0.30309745,0.26115145,0.61421695,0.02866258,0.47921333,0.71203724,0.74513403,0.74000771
0.30561511,0.26154258,0.66885057,0.01220783,0.47728684,0.69147467,0.72572493,0.75670839
0.30757432,0.26193308,0.66360714,0.02121426,0.47536035,0.69812471,0.76177957,0.75140069
0.30763163,0.26232421,0.63364135,0.01887652,0.47343386,0.71376678,0.72511619,0.74995487
0.30873336,0.26271535,0.62466694,0.01073758,0.47150737,0.71794343,0.77588689,0.76642992
0.30994986,0.26310648,0.65932632,0.02460289,0.46958087,0.72017238,0.78470807,0.78189133
0.31220274,0.26349698,0.62461977,0.04861339,0.46765438,0.71925504,0.76456191,0.77780555
0.31543634,0.26388811,0.67030699,0.02946715,0.46572789,0.71907104,0.74001847,0.76746786
0.31777559,0.26427925,0.67415148,0.03868575,0.4638014,0.71757675,0.77349264,0.76621643
0.32086198,0.26466974,0.6543615,0.05744372,0.46187491,0.71576573,0.76173576,0.73470174
0.32223874,0.26336978,0.63091719,0.08468209,0.45994841,0.71395471,0.77472732,0.74233525
0.32451777,0.25817565,0.62254422,0.101415,0.45802192,0.71214369,0.72030421,0.74390083
0.32206826,0.25298216,0.6583593,0.04122186,0.45609543,0.69392966,0.73506252,0.72634098
0.32557685,0.2460346,0.64600032,0.05944075,0.45416894,0.71614029,0.75922257,0.75365186
0.32565586,0.23903172,0.66207406,0.04395709,0.45387746,0.71881477,0.76975729,0.75399726
0.32770701,0.23202947,0.63370031,0.08048006,0.45735112,0.72707213,0.77247704,0.75569649
0.32996249,0.22502658,0.62104504,0.08317731,0.46082477,0.72654249,0.74260207,0.74907141
0.33340996,0.21802434,0.6184167,0.07451734,0.4642987,0.72200442,0.76317074,0.75949415
0.33349405,0.21102145,0.64892497,0.0778864,0.46777235,0.7188174,0.77335023,0.77264885
0.3377663,0.2040192,0.65013964,0.06212841,0.47124601,0.71790531,0.77242696,0.78607779
0.34219026,0.21233159,0.63006367,0.07947674,0.47471994,0.72909605,0.80037244,0.77913161
0.34574885,0.23795244,0.6387241,0.13265704,0.47819359,0.73849286,0.81517143,0.79761657
0.34810116,0.2635733,0.64146005,0.16777114,0.48166724,0.72764119,0.77558487,0.7923106
0.35130805,0.23516617,0.61811745,0.17994022,0.48514117,0.72359597,0.80864905,0.78529152
0.35485925,0.21386814,0.65234491,0.22387007,0.48861483,0.73103324,0.81332488,0.80719751
0.35472289,0.2169457,0.61971392,0.23702904,0.49208848,0.73847052,0.81025617,0.80443778
0.35685472,0.22002262,0.66704035,0.23777299,0.49556213,0.74854415,0.83924542,0.80418437
0.35686268,0.22310017,0.65470349,0.27269103,0.49903606,0.7630126,0.87077602,0.82359445
0.35684449,0.22617709,0.65398413,0.31559263,0.50250972,0.76908175,0.84302615,0.83861673
0.35678654,0.22925465,0.62282725,0.35036449,0.50598337,0.76098736,0.8336244,0.81289053
0.35240179,0.23233156,0.64725037,0.34975867,0.5094573,0.75289297,0.82366869,0.79953623
0.34889036,0.23540848,0.61402826,0.33446454,0.51293095,0.74567254,0.82439635,0.81105245
0.34211412,0.23848604,0.64154408,0.33651798,0.51640461,0.74182708,0.81172089,0.79169791
0.3323088,0.24156296,0.64976816,0.36577219,0.51987826,0.73798162,0.81897094,0.8117606
0.32207053,0.24464051,0.67051926,0.39132583,0.52335219,0.73413747,0.84145189,0.83530853
0.31095443,0.21295295,0.64952493,0.40594814,0.52682584,0.74093603,0.87077602,0.85185474
0.30194629,0.21407993,0.67037775,0.43613008,0.5302995,0.73295071,0.87077602,0.86507713
0.2916745,0.2152069,0.65608326,0.48272265,0.53377343,0.71097928,0.84045819,0.83071593
0.28412437,0.21633387,0.65039171,0.44690066,0.53724708,0.6952991,0.8354553,0.78844872
0.27839698,0.21746085,0.64286341,0.38914923,0.54072073,0.70393628,0.8400482,0.82956865
0.27522646,0.21858782,0.65632207,0.40804954,0.54521524,0.71257345,0.84343928,0.82952179
0.27401348,0.2197148,0.63519801,0.38951833,0.55086348,0.72121062,0.82359983,0.83034797
0.27166766,0.2213105,0.67246509,0.43896929,0.55651173,0.72817083,0.88293038,0.85350017
0.27050592,0.22400137,0.65381902,0.45902446,0.56216025,0.7286479,0.84613242,0.83034797
0.26847632,0.22669224,0.63528056,0.48370716,0.56780849,0.72912628,0.83333333,0.80802022
0.2696826,0.22938312,0.66081075,0.50235156,0.57345673,0.72960335,0.82885467,0.83956094
0.26850246,0.23207399,0.64105467,0.49602012,0.57910498,0.72974397,0.86878863,0.8407412
0.26617262,0.23476486,0.66712143,0.537171,0.58475322,0.72974397,0.85157817,0.84191973
0.26389278,0.2374144,0.66464492,0.55836953,0.58379757,0.72974397,0.84522323,0.84309999
0.2607219,0.23996472,0.66131637,0.56920763,0.58259466,0.72974397,0.84638436,0.84732636
0.25719204,0.24251503,0.6495264,0.57032451,0.58139201,0.72974397,0.85685962,0.83748334
0.25499427,0.24506535,0.64002132,0.51976626,0.5801891,0.72974397,0.83918752,0.84991252
0.25163795,0.24761631,0.63036292,0.51458931,0.57898618,0.72974397,0.82164061,0.82617193
0.24720831,0.25016663,0.61638684,0.49421991,0.57778326,0.72974397,0.867338,0.86186787
0.24494804,0.25271695,0.63758018,0.49415583,0.57658034,0.73793168,0.89314117,0.90028535
0.24376304,0.24940471,0.65065705,0.52239752,0.57537742,0.74953509,0.88887846,0.87446368
0.24260417,0.24583745,0.66193255,0.5371522,0.57417451,0.76113981,0.89918783,0.88936273
0.24251231,0.24227018,0.65122458,0.56324299,0.57297159,0.77274322,0.90121434,0.88031464
0.24261675,0.23870291,0.65631912,0.60317531,0.57176867,0.78434795,0.89123672,0.88794121
0.24164854,0.23513564,0.64463529,0.63392509,0.56956424,0.7956044,0.87185578,0.86655072
0.24165422,0.23156838,0.63914274,0.64800757,0.56068851,0.79826967,0.8750982,0.86903621
0.23934111,0.22800111,0.63174269,0.65388511,0.55181278,0.80093626,0.88528864,0.88881078
0.23383932,0.22443384,0.6185302,0.6638845,0.54293704,0.80360154,0.90240208,0.89920923
0.22603235,0.22086657,0.66460954,0.67756488,0.53406131,0.80939207,0.90092484,0.87717133
0.21926403,0.21729931,0.66560899,0.70427301,0.52518558,0.81399322,0.89781857,0.88893749
0.2078746,0.21373204,0.62509149,0.71150378,0.51630984,0.81427184,0.91471292,0.89925609
0.19800909,0.21302227,0.6244871,0.68852461,0.50743411,0.81455046,0.9351392,0.89925609
0.18894072,0.21396672,0.62506938,0.64915284,0.49855838,0.81482908,0.89936779,0.8645061
0.17869222,0.21491116,0.62109222,0.60413105,0.48968292,0.8151077,0.92992035,0.88404114
0.17103981,0.21585561,0.6383423,0.6167755,0.48080719,0.81538631,0.97067743,0.94500333
0.16335898,0.21680005,0.63578766,0.60309934,0.47193145,0.81775983,0.92693927,0.93211593
0.15776286,0.21774514,0.65779324,0.63087716,0.46305572,0.82366733,0.94589612,0.93479929
0.15194627,0.21868958,0.6611778,0.67272863,0.45417999,0.82957352,0.94184937,0.93563935
0.14874166,0.21963403,0.64646025,0.67433739,0.44530425,0.83548102,0.9530335,0.92645241
0.14637855,0.22057847,0.6433307,0.73218358,0.43642852,0.8413872,0.93487943,0.94502069
0.14325008,0.22152292,0.63895995,0.74351202,0.42755279,0.84371341,0.89958061,0.89429552
0.14085855,0.222468,0.63240162,0.74492242,0.41867706,0.83999805,0.87629376,0.85960107
0.14094777,0.22341244,0.6707448,0.74589734,0.40980132,0.83628402,0.90235044,0.86885744
0.13652608,0.22435689,0.63860322,0.75664874,0.40092559,0.83256867,0.87555201,0.88161467
0.13298056,0.22603972,0.63532921,0.751415,0.39204986,0.82885331,0.90825,0.90587075
0.12959527,0.22790317,0.62881657,0.74388151,0.38317412,0.82513928,0.91757664,0.89089533
0.12530997,0.22976725,0.628109,0.7089485,0.37429867,0.82156192,0.88002754,0.88261789
0.12194285,0.2316307,0.63342908,0.70747441,0.36542293,0.8182185,0.89761514,0.88067046
0.11741151,0.23349479,0.615467,0.67915484,0.3565472,0.81487508,0.9097914,0.87270891
0.1153001,0.23535888,0.63519949,0.6514526,0.34767147,0.81153034,0.87799008,0.87775626
0.11183357,0.23815469,0.63045579,0.6149868,0.33879573,0.80818692,0.89413643,0.89777035
0.1107665,0.24312686,0.6335986,0.61789239,0.33907643,0.80214142,0.89731624,0.90366644
0.10952046,0.24809903,0.65212084,0.63630043,0.3604419,0.79378286,0.90010015,0.92130613
0.10956762,0.2530712,0.66542325,0.59743052,0.38180737,0.80524302,0.84950315,0.86378926
0.11071331,0.25804336,0.64456454,0.66696466,0.40317284,0.81163679,0.92882807,0.91083306
0.11303189,0.26301553,0.6579716,0.68685868,0.42453831,0.81480542,0.8968061,0.91055708
0.11424612,0.2679877,0.64589419,0.72347642,0.44590378,0.81797273,0.86033833,0.87127871
0.11638876,0.25513117,0.63176628,0.70810594,0.46726925,0.80038691,0.82041219,0.82860535
0.11747174,0.23781761,0.61744821,0.67242591,0.48220046,0.77414026,0.80019874,0.78881842
0.11981894,0.22050342,0.62765939,0.63130304,0.48977824,0.7478936,0.80340986,0.79433093
0.12109851,0.20318987,0.66515054,0.56970449,0.49735601,0.69172174,0.77882729,0.78714176
0.11874619,0.18587568,0.59886994,0.4496639,0.50493379,0.70197937,0.75116035,0.78541996
0.11748992,0.16856149,0.6001996,0.38962231,0.51251156,0.71223569,0.82119775,0.80570135
0.11643082,0.18329547,0.63996677,0.40943116,0.52008934,0.76282992,0.91739824,0.90598878
0.11635978,0.19913416,0.6611778,0.46298976,0.51482816,0.75437543,0.8433,0.86921152
0.11885132,0.21497286,0.6202903,0.51334965,0.49472888,0.76147363,0.85930238,0.8586343
0.12314685,0.23081155,0.66131932,0.53503238,0.47462959,0.72395081,0.80318138,0.82541517
0.12982085,0.23666329,0.6380858,0.510756,0.45453031,0.71559225,0.82892978,0.8062585
0.13885227,0.23666329,0.63302959,0.5081328,0.43443075,0.71150629,0.80676494,0.8420499
0.14909281,0.23666329,0.63220261,0.44441136,0.41433147,0.70741901,0.79556046,0.80016454
0.1581532,0.23666329,0.62688696,0.44226316,0.39423218,0.70333304,0.81457209,0.81657711
0.16807668,0.23666329,0.63362956,0.40042128,0.38170432,0.70375491,0.80817489,0.82802563
0.17712402,0.23666329,0.63298979,0.33468209,0.38707877,0.71177834,0.83424409,0.82471049
0.18504123,0.23666329,0.65542286,0.41530871,0.39245322,0.71980307,0.83875718,0.86875156
0.19369251,0.23666329,0.62741322,0.41320731,0.39782767,0.727494,0.83549755,0.83721604
0.20138415,0.23666329,0.64987282,0.46230835,0.4032024,0.72288102,0.84553777,0.82352676
0.21169572,0.23666329,0.6389629,0.39516836,0.40857685,0.71315566,0.77932491,0.80873705
0.2184248,0.23666329,0.64009207,0.3814262,0.41395131,0.71461315,0.81350328,0.82130683
0.22632325,0.23666329,0.63494447,0.39511157,0.41932576,0.71770818,0.81808835,0.82807423
0.23305009,0.23666329,0.6387123,0.38687787,0.42470021,0.72080452,0.83697792,0.83427581
0.23970307,0.23666329,0.6658478,0.40698023,0.43007466,0.72389956,0.83711093,0.8237333
0.24401677,0.235764,0.63579061,0.41090755,0.40788146,0.72920382,0.87610284,0.84714065
0.24745774,0.23433748,0.66202689,0.48652757,0.37867603,0.73823132,0.87152559,0.88833174
0.25085099,0.23291159,0.63490319,0.53880853,0.38144351,0.73520726,0.85850586,0.84566358
0.25434935,0.23148506,0.65608326,0.58017695,0.39220402,0.7271523,0.83250552,0.83200207
0.2564994,0.23005917,0.65339448,0.57127104,0.40296453,0.71909733,0.78102906,0.79974451
0.25548744,0.22863265,0.62542316,0.52785839,0.41372531,0.7114892,0.7788977,0.75845101
0.25312717,0.22720676,0.6357567,0.51723898,0.42448582,0.71492594,0.80999014,0.80484566
0.24873283,0.22578023,0.63611934,0.55364838,0.43524632,0.71836136,0.84245967,0.80397435
0.24406165,0.22435434,0.64377146,0.56769364,0.44600711,0.72179809,0.81958281,0.80310304
0.23958773,0.22292782,0.64591925,0.50702743,0.45676762,0.72523482,0.80954259,0.7911963
0.2360871,0.22150193,0.62340805,0.54537669,0.46752812,0.72867155,0.8216547,0.80698749
0.23298987,0.22026429,0.659686,0.55460412,0.47828891,0.73292837,0.84514186,0.82709184
0.23178075,0.21946676,0.64489179,0.6057306,0.48904941,0.73264975,0.81871274,0.78637285
0.2306188,0.21866923,0.62933694,0.60509638,0.49829619,0.71854929,0.81213089,0.78734657
0.23062959,0.2178717,0.64923453,0.61154177,0.50396377,0.71691832,0.80367901,0.78831855
0.22626587,0.21707417,0.62556615,0.55386631,0.50963136,0.71528735,0.79783891,0.7565435
0.22270728,0.21627664,0.62454754,0.53359359,0.51529894,0.71365638,0.80671799,0.76128017
0.21957596,0.2154791,0.64503036,0.54838626,0.52096652,0.71202541,0.81023896,0.79573162
0.21478439,0.21468157,0.64658997,0.52905086,0.52663411,0.71039444,0.837028,0.78707233
0.2128657,0.21388404,0.66305288,0.47185769,0.53230169,0.70876347,0.76057462,0.74445972
0.20822037,0.21308651,0.65301858,0.4606712,0.57091856,0.70749655,0.77095755,0.75402677
0.20496955,0.21228898,0.61908742,0.43619646,0.61777241,0.70938642,0.81204482,0.78266024
0.20505297,0.21149145,0.61834594,0.45340245,0.66462626,0.71607327,0.8277843,0.79691015
0.20505524,0.21069392,0.63187241,0.47562463,0.71148038,0.72276143,0.87272272,0.81525105
0.20824452,0.20989638,0.66012971,0.51692706,0.68519438,0.72944827,0.81190241,0.81026618
0.21409235,0.20909885,0.63529236,0.48468746,0.6399844,0.71728105,0.76679029,0.76740364
0.2205828,0.21001977,0.62052026,0.45403513,0.52522122,0.69724549,0.76976198,0.74699207
0.2286233,0.22594368,0.61806144,0.33157545,0.3936263,0.69796175,0.7714943,0.75003992
0.23531832,0.2418676,0.65513099,0.33157776,0.42277648,0.71381672,0.79808147,0.79090818
0.23977125,0.25779151,0.64149248,0.32684549,0.45192638,0.72492203,0.80354443,0.79756797
0.24513952,0.26180779,0.6342192,0.33554344,0.48107628,0.73602735,0.82981081,0.82145609
0.24986744,0.24929787,0.65679526,0.35224758,0.51022618,0.74713266,0.86614087,0.86760428
0.25644201,0.24368271,0.65678347,0.43167214,0.52219873,0.75823797,0.87092938,0.85012427
0.26201201,0.23806692,0.65443373,0.47980785,0.51431953,0.74858884,0.83130682,0.84149622
0.26876194,0.23245177,0.66109525,0.56611289,0.50644034,0.73028018,0.84175547,0.81799515
0.2742378,0.22683661,0.66243227,0.57796237,0.49856086,0.71197021,0.80367901,0.79449408
0.2797845,0.22122146,0.65295814,0.54160975,0.49068167,0.6995546,0.80367901,0.78541302
0.27972655,0.21560567,0.62499714,0.52844503,0.48896681,0.70992,0.81424816,0.7890024
0.28087281,0.20999051,0.62815764,0.51450414,0.49082064,0.7202854,0.82366869,0.83145533
0.28086976,0.20437536,0.63710847,0.5313886,0.49267447,0.73064948,0.85879223,0.85166729
0.27973962,0.19875957,0.65215622,0.58541069,0.49452857,0.72865578,0.86466676,0.83043996
0.27859641,0.19314441,0.63086707,0.60484085,0.48498673,0.72485106,0.83256029,0.80439959
0.27753162,0.18752926,0.62280219,0.59802675,0.47249672,0.72104634,0.79266075,0.79451491
0.27543896,0.18191346,0.64263934,0.55514396,0.46000643,0.71724162,0.84276169,0.79880377
0.27418553,0.17629831,0.62850111,0.52101552,0.44751642,0.71370764,0.82540726,0.80210503
0.27188037,0.17824253,0.65995281,0.54712741,0.43502613,0.71688415,0.83979469,0.82844567
0.26636552,0.18051619,0.6206942,0.53564742,0.42667975,0.72006067,0.83918282,0.81905565
0.26075574,0.18278922,0.61992767,0.4921304,0.428262,0.72323587,0.85216656,0.81962322
0.2540397,0.18506289,0.6507735,0.54313334,0.42984452,0.72051145,0.83453515,0.82968147
0.24962881,0.18733591,0.62952415,0.55117827,0.43142705,0.71532284,0.83338967,0.81276209
0.24850947,0.18960894,0.62301151,0.55137702,0.43300957,0.71013554,0.84674272,0.81591061
0.24844867,0.19188261,0.65720359,0.53244832,0.4345921,0.70494692,0.8531493,0.81855751
0.25067031,0.19415563,0.61960631,0.49065402,0.43617462,0.69975831,0.79687026,0.79451491
0.25059645,0.19642866,0.61117438,0.50336446,0.43775687,0.72338832,0.84095426,0.83544739
0.24972597,0.19870233,0.63669571,0.45549886,0.4393394,0.71469463,0.80362268,0.81700582
0.24628272,0.20097535,0.63457299,0.45583457,0.44092192,0.70484441,0.81896938,0.79579758
0.24623045,0.20324838,0.62548065,0.44160055,0.44250445,0.73079668,0.8170571,0.80248341
0.24621965,0.20552205,0.63340549,0.45209641,0.44408697,0.72823654,0.811217,0.79831952
0.24502645,0.20779507,0.63787501,0.43586496,0.4456695,0.71756361,0.80918736,0.78294315
0.24397919,0.21006874,0.64007733,0.39937077,0.44725202,0.70688937,0.79346666,0.7856942
0.24275179,0.21234177,0.62712576,0.32042887,0.44883427,0.69621644,0.78582383,0.77134189
0.2427372,0.21985217,0.64791077,0.31227037,0.45041679,0.72561858,0.80811073,0.81457066
0.24395142,0.2275591,0.65127176,0.32656156,0.45199932,0.73265764,0.85188645,0.82703977
0.25069361,0.23526539,0.65628374,0.35400827,0.4713159,0.7396967,0.79309579,0.80436835
0.25740965,0.24297231,0.65352862,0.37234994,0.49124417,0.74784892,0.82007574,0.83565567
0.26525583,0.25067924,0.63695516,0.42949554,0.51117244,0.76263147,0.82790949,0.82043378
0.27548612,0.25838553,0.65199407,0.47160715,0.53110043,0.75954433,0.84254886,0.81335742
0.28531757,0.26609245,0.65770774,0.51824268,0.53885033,0.73178367,0.81039231,0.78809464
0.29784737,0.23973576,0.64097802,0.46629284,0.53885033,0.71047067,0.78705382,0.7679174
0.30775777,0.19294153,0.6531144,0.4775173,0.53885033,0.70921688,0.79116943,0.76970861
0.31249365,0.16915042,0.6151191,0.42575738,0.53885033,0.71110019,0.82635244,0.79092727
0.31335902,0.17164922,0.66275805,0.51157937,0.53885033,0.75522574,0.88746225,0.83861673
0.31257774,0.17414739,0.65296993,0.56642521,0.5239542,0.79272753,0.89343536,0.83861673
0.31142658,0.1766462,0.66493974,0.6278488,0.50526919,0.7752705,0.91807583,0.89493772
0.30575658,0.17914436,0.63997857,0.66510958,0.48658418,0.77092432,0.87923885,0.86186092
0.3011332,0.18164317,0.63908525,0.62544468,0.46789916,0.75936953,0.87622177,0.84346275
0.29570528,0.18414134,0.63620926,0.61955793,0.44921415,0.73566067,0.85654038,0.83478089
0.29213078,0.18663951,0.62456081,0.5817953,0.43052914,0.69500077,0.83123953,0.80278368
0.28773523,0.18913831,0.60644837,0.53646119,0.41184413,0.69461701,0.82033238,0.80916403
0.28342662,0.19163648,0.63303991,0.4599614,0.39315912,0.70225931,0.82469524,0.80772689
0.27885323,0.19413528,0.64546227,0.40377154,0.40712446,0.70470116,0.84523888,0.82342956
0.27565149,0.19663345,0.63959824,0.43186168,0.42231288,0.73722199,0.88437319,0.85011039
0.27215824,0.19913226,0.65736869,0.45629844,0.43750131,0.73036167,0.86246342,0.83456393
0.27215029,0.20163042,0.63850003,0.49241394,0.45268974,0.72350134,0.83891367,0.83034797
0.27338554,0.20412923,0.62694297,0.51718565,0.46787817,0.71540826,0.82449181,0.80203734
0.27437416,0.2066274,0.63261537,0.49512117,0.4830666,0.73036167,0.78723534,0.79119109
0.27681856,0.20779698,0.63492678,0.50591054,0.48343598,0.7143871,0.81653444,0.78715738
0.27998621,0.20582351,0.64339409,0.49265105,0.48325032,0.709255,0.83656636,0.80104279
0.28236977,0.20385003,0.63544861,0.46542227,0.48306466,0.70864651,0.83879474,0.82384265
0.2835948,0.20187655,0.63344087,0.5137928,0.482879,0.70803933,0.83956465,0.81893589
0.28548803,0.19990371,0.61755434,0.46791119,0.48269334,0.70743083,0.82914574,0.79536539
0.28676248,0.19793023,0.64589419,0.4892724,0.48250768,0.70682234,0.81876438,0.77963148
0.28896821,0.19595676,0.62488659,0.46883892,0.48232202,0.70702736,0.8084284,0.76938057
0.29136484,0.19398328,0.64259659,0.38131264,0.48213636,0.7105009,0.83697792,0.78224888
0.29222225,0.1920098,0.62395937,0.32391151,0.48195071,0.71718774,0.80492152,0.80590616
0.29458253,0.19003633,0.63314605,0.35916642,0.48900272,0.72583806,0.82442921,0.80865895
0.29018755,0.18806349,0.6315658,0.32185807,0.49789558,0.74141441,0.8472513,0.83912182
