heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
28.99,3,5,21,2299,92.4,89.0,4,105,130,4.5,3500
31.1,3,5,21,2299,92.4,89.0,4,105,130,5.0,3500
33.32,3,5,21,2299,92.4,89.0,4,105,130,5.5,3500
35.65,3,5,21,2299,92.4,89.0,4,105,130,6.0,3500
38.07,3,5,21,2299,92.4,89.0,4,105,130,6.5,3500
40.6,3,5,21,2299,92.4,89.0,4,105,130,7.0,3500
43.24,3,5,21,2299,92.4,89.0,4,105,130,7.5,3500
45.97,3,5,21,2299,92.4,89.0,4,105,130,8.0,3500
48.81,3,5,21,2299,92.4,89.0,4,105,130,8.5,3500
51.77,3,5,21,2299,92.4,89.0,4,105,130,9.0,3500
54.82,3,5,21,2299,92.4,89.0,4,105,130,9.5,3500
57.97,3,5,21,2299,92.4,89.0,4,105,130,10.0,3500
61.24,3,5,21,2299,92.4,89.0,4,105,130,10.5,3500
64.6,3,5,21,2299,92.4,89.0,4,105,130,11.0,3500
68.07,3,5,21,2299,92.4,89.0,4,105,130,11.5,3500
71.64,3,5,21,2299,92.4,89.0,4,105,130,12.0,3500
18.6,3,5,21,2299,92.4,89.0,4,105,130,0.0,4000
20.03,3,5,21,2299,92.4,89.0,4,105,130,0.5,4000
21.57,3,5,21,2299,92.4,89.0,4,105,130,1.0,4000
23.21,3,5,21,2299,92.4,89.0,4,105,130,1.5,4000
24.95,3,5,21,2299,92.4,89.0,4,105,130,2.0,4000
26.81,3,5,21,2299,92.4,89.0,4,105,130,2.5,4000
28.77,3,5,21,2299,92.4,89.0,4,105,130,3.0,4000
30.83,3,5,21,2299,92.4,89.0,4,105,130,3.5,4000
32.99,3,5,21,2299,92.4,89.0,4,105,130,4.0,4000
35.27,3,5,21,2299,92.4,89.0,4,105,130,4.5,4000
37.64,3,5,21,2299,92.4,89.0,4,105,130,5.0,4000
40.12,3,5,21,2299,92.4,89.0,4,105,130,5.5,4000
42.71,3,5,21,2299,92.4,89.0,4,105,130,6.0,4000
45.42,3,5,21,2299,92.4,89.0,4,105,130,6.5,4000
48.21,3,5,21,2299,92.4,89.0,4,105,130,7.0,4000
51.11,3,5,21,2299,92.4,89.0,4,105,130,7.5,4000
54.13,3,5,21,2299,92.4,89.0,4,105,130,8.0,4000
57.24,3,5,21,2299,92.4,89.0,4,105,130,8.5,4000
60.46,3,5,21,2299,92.4,89.0,4,105,130,9.0,4000
63.79,3,5,21,2299,92.4,89.0,4,105,130,9.5,4000
67.23,3,5,21,2299,92.4,89.0,4,105,130,10.0,4000
70.76,3,5,21,2299,92.4,89.0,4,105,130,10.5,4000
74.41,3,5,21,2299,92.4,89.0,4,105,130,11.0,4000
78.16,3,5,21,2299,92.4,89.0,4,105,130,11.5,4000
82.01,3,5,21,2299,92.4,89.0,4,105,130,12.0,4000
23.04,3,5,21,2299,92.4,89.0,4,105,130,0.0,4500
24.76,3,5,21,2299,92.4,89.0,4,105,130,0.5,4500
26.58,3,5,21,2299,92.4,89.0,4,105,130,1.0,4500
28.53,3,5,21,2299,92.4,89.0,4,105,130,1.5,4500
30.56,3,5,21,2299,92.4,89.0,4,105,130,2.0,4500
32.7,3,5,21,2299,92.4,89.0,4,105,130,2.5,4500
34.95,3,5,21,2299,92.4,89.0,4,105,130,3.0,4500
37.31,3,5,21,2299,92.4,89.0,4,105,130,3.5,4500
39.76,3,5,21,2299,92.4,89.0,4,105,130,4.0,4500
42.32,3,5,21,2299,92.4,89.0,4,105,130,4.5,4500
44.99,3,5,21,2299,92.4,89.0,4,105,130,5.0,4500
47.77,3,5,21,2299,92.4,89.0,4,105,130,5.5,4500
50.64,3,5,21,2299,92.4,89.0,4,105,130,6.0,4500
53.63,3,5,21,2299,92.4,89.0,4,105,130,6.5,4500
56.71,3,5,21,2299,92.4,89.0,4,105,130,7.0,4500
59.9,3,5,21,2299,92.4,89.0,4,105,130,7.5,4500
63.2,3,5,21,2299,92.4,89.0,4,105,130,8.0,4500
66.6,3,5,21,2299,92.4,89.0,4,105,130,8.5,4500
70.1,3,5,21,2299,92.4,89.0,4,105,130,9.0,4500
73.72,3,5,21,2299,92.4,89.0,4,105,130,9.5,4500
77.43,3,5,21,2299,92.4,89.0,4,105,130,10.0,4500
81.25,3,5,21,2299,92.4,89.0,4,105,130,10.5,4500
85.17,3,5,21,2299,92.4,89.0,4,105,130,11.0,4500
89.21,3,5,21,2299,92.4,89.0,4,105,130,11.5,4500
93.34,3,5,21,2299,92.4,89.0,4,105,130,12.0,4500
27.95,3,5,21,2299,92.4,89.0,4,105,130,0.0,5000
30.01,3,5,21,2299,92.4,89.0,4,105,130,0.5,5000
32.16,3,5,21,2299,92.4,89.0,4,105,130,1.0,5000
34.43,3,5,21,2299,92.4,89.0,4,105,130,1.5,5000
36.8,3,5,21,2299,92.4,89.0,4,105,130,2.0,5000
39.26,3,5,21,2299,92.4,89.0,4,105,130,2.5,5000
41.83,3,5,21,2299,92.4,89.0,4,105,130,3.0,5000
44.51,3,5,21,2299,92.4,89.0,4,105,130,3.5,5000
47.29,3,5,21,2299,92.4,89.0,4,105,130,4.0,5000
50.17,3,5,21,2299,92.4,89.0,4,105,130,4.5,5000
53.15,3,5,21,2299,92.4,89.0,4,105,130,5.0,5000
56.23,3,5,21,2299,92.4,89.0,4,105,130,5.5,5000
59.41,3,5,21,2299,92.4,89.0,4,105,130,6.0,5000
62.7,3,5,21,2299,92.4,89.0,4,105,130,6.5,5000
66.08,3,5,21,2299,92.4,89.0,4,105,130,7.0,5000
69.59,3,5,21,2299,92.4,89.0,4,105,130,7.5,5000
73.18,3,5,21,2299,92.4,89.0,4,105,130,8.0,5000
76.88,3,5,21,2299,92.4,89.0,4,105,130,8.5,5000
80.67,3,5,21,2299,92.4,89.0,4,105,130,9.0,5000
84.58,3,5,21,2299,92.4,89.0,4,105,130,9.5,5000
88.58,3,5,21,2299,92.4,89.0,4,105,130,10.0,5000
92.69,3,5,21,2299,92.4,89.0,4,105,130,10.5,5000
96.9,3,5,21,2299,92.4,89.0,4,105,130,11.0,5000
101.21,3,5,21,2299,92.4,89.0,4,105,130,11.5,5000
105.63,3,5,21,2299,92.4,89.0,4,105,130,12.0,5000
-0.15,4,6,22,2874,92.4,89.0,5,105,130,0.0,100
0.82,4,6,22,2874,92.4,89.0,5,105,130,0.5,100
1.78,4,6,22,2874,92.4,89.0,5,105,130,1.0,100
2.75,4,6,22,2874,92.4,89.0,5,105,130,1.5,100
3.72,4,6,22,2874,92.4,89.0,5,105,130,2.0,100
4.68,4,6,22,2874,92.4,89.0,5,105,130,2.5,100
5.65,4,6,22,2874,92.4,89.0,5,105,130,3.0,100
6.62,4,6,22,2874,92.4,89.0,5,105,130,3.5,100
7.58,4,6,22,2874,92.4,89.0,5,105,130,4.0,100
8.55,4,6,22,2874,92.4,89.0,5,105,130,4.5,100
9.52,4,6,22,2874,92.4,89.0,5,105,130,5.0,100
10.48,4,6,22,2874,92.4,89.0,5,105,130,5.5,100
11.46,4,6,22,2874,92.4,89.0,5,105,130,6.0,100
12.43,4,6,22,2874,92.4,89.0,5,105,130,6.5,100
13.39,4,6,22,2874,92.4,89.0,5,105,130,7.0,100
14.36,4,6,22,2874,92.4,89.0,5,105,130,7.5,100
15.33,4,6,22,2874,92.4,89.0,5,105,130,8.0,100
16.3,4,6,22,2874,92.4,89.0,5,105,130,8.5,100
17.28,4,6,22,2874,92.4,89.0,5,105,130,9.0,100
18.25,4,6,22,2874,92.4,89.0,5,105,130,9.5,100
19.21,4,6,22,2874,92.4,89.0,5,105,130,10.0,100
20.18,4,6,22,2874,92.4,89.0,5,105,130,10.5,100
21.15,4,6,22,2874,92.4,89.0,5,105,130,11.0,100
22.12,4,6,22,2874,92.4,89.0,5,105,130,11.5,100
23.09,4,6,22,2874,92.4,89.0,5,105,130,12.0,100
24.06,4,6,22,2874,92.4,89.0,5,105,130,12.5,100
25.02,4,6,22,2874,92.4,89.0,5,105,130,13.0,100
26.0,4,6,22,2874,92.4,89.0,5,105,130,13.5,100
26.97,4,6,22,2874,92.4,89.0,5,105,130,14.0,100
27.93,4,6,22,2874,92.4,89.0,5,105,130,14.5,100
28.91,4,6,22,2874,92.4,89.0,5,105,130,15.0,100
29.88,4,6,22,2874,92.4,89.0,5,105,130,15.5,100
30.85,4,6,22,2874,92.4,89.0,5,105,130,16.0,100
31.81,4,6,22,2874,92.4,89.0,5,105,130,16.5,100
32.8,4,6,22,2874,92.4,89.0,5,105,130,17.0,100
33.77,4,6,22,2874,92.4,89.0,5,105,130,17.5,100
34.73,4,6,22,2874,92.4,89.0,5,105,130,18.0,100
0.48,4,6,22,2874,92.4,89.0,5,105,130,0.0,1000
1.48,4,6,22,2874,92.4,89.0,5,105,130,0.5,1000
2.48,4,6,22,2874,92.4,89.0,5,105,130,1.0,1000
3.49,4,6,22,2874,92.4,89.0,5,105,130,1.5,1000
4.5,4,6,22,2874,92.4,89.0,5,105,130,2.0,1000
5.52,4,6,22,2874,92.4,89.0,5,105,130,2.5,1000
6.54,4,6,22,2874,92.4,89.0,5,105,130,3.0,1000
7.57,4,6,22,2874,92.4,89.0,5,105,130,3.5,1000
8.6,4,6,22,2874,92.4,89.0,5,105,130,4.0,1000
9.64,4,6,22,2874,92.4,89.0,5,105,130,4.5,1000
10.68,4,6,22,2874,92.4,89.0,5,105,130,5.0,1000
11.72,4,6,22,2874,92.4,89.0,5,105,130,5.5,1000
12.77,4,6,22,2874,92.4,89.0,5,105,130,6.0,1000
13.83,4,6,22,2874,92.4,89.0,5,105,130,6.5,1000
14.89,4,6,22,2874,92.4,89.0,5,105,130,7.0,1000
15.95,4,6,22,2874,92.4,89.0,5,105,130,7.5,1000
17.01,4,6,22,2874,92.4,89.0,5,105,130,8.0,1000
18.09,4,6,22,2874,92.4,89.0,5,105,130,8.5,1000
19.16,4,6,22,2874,92.4,89.0,5,105,130,9.0,1000
20.23,4,6,22,2874,92.4,89.0,5,105,130,9.5,1000
21.32,4,6,22,2874,92.4,89.0,5,105,130,10.0,1000
22.4,4,6,22,2874,92.4,89.0,5,105,130,10.5,1000
23.5,4,6,22,2874,92.4,89.0,5,105,130,11.0,1000
24.59,4,6,22,2874,92.4,89.0,5,105,130,11.5,1000
25.69,4,6,22,2874,92.4,89.0,5,105,130,12.0,1000
26.8,4,6,22,2874,92.4,89.0,5,105,130,12.5,1000
27.89,4,6,22,2874,92.4,89.0,5,105,130,13.0,1000
29.01,4,6,22,2874,92.4,89.0,5,105,130,13.5,1000
30.13,4,6,22,2874,92.4,89.0,5,105,130,14.0,1000
31.24,4,6,22,2874,92.4,89.0,5,105,130,14.5,1000
32.37,4,6,22,2874,92.4,89.0,5,105,130,15.0,1000
33.5,4,6,22,2874,92.4,89.0,5,105,130,15.5,1000
34.63,4,6,22,2874,92.4,89.0,5,105,130,16.0,1000
35.75,4,6,22,2874,92.4,89.0,5,105,130,16.5,1000
36.89,4,6,22,2874,92.4,89.0,5,105,130,17.0,1000
38.03,4,6,22,2874,92.4,89.0,5,105,130,17.5,1000
39.17,4,6,22,2874,92.4,89.0,5,105,130,18.0,1000
1.63,4,6,22,2874,92.4,89.0,5,105,130,0.0,1500
2.67,4,6,22,2874,92.4,89.0,5,105,130,0.5,1500
3.71,4,6,22,2874,92.4,89.0,5,105,130,1.0,1500
4.77,4,6,22,2874,92.4,89.0,5,105,130,1.5,1500
5.83,4,6,22,2874,92.4,89.0,5,105,130,2.0,1500
6.91,4,6,22,2874,92.4,89.0,5,105,130,2.5,1500
7.97,4,6,22,2874,92.4,89.0,5,105,130,3.0,1500
9.06,4,6,22,2874,92.4,89.0,5,105,130,3.5,1500
10.16,4,6,22,2874,92.4,89.0,5,105,130,4.0,1500
11.28,4,6,22,2874,92.4,89.0,5,105,130,4.5,1500
12.4,4,6,22,2874,92.4,89.0,5,105,130,5.0,1500
13.53,4,6,22,2874,92.4,89.0,5,105,130,5.5,1500
14.67,4,6,22,2874,92.4,89.0,5,105,130,6.0,1500
15.81,4,6,22,2874,92.4,89.0,5,105,130,6.5,1500
16.97,4,6,22,2874,92.4,89.0,5,105,130,7.0,1500
18.14,4,6,22,2874,92.4,89.0,5,105,130,7.5,1500
19.32,4,6,22,2874,92.4,89.0,5,105,130,8.0,1500
20.5,4,6,22,2874,92.4,89.0,5,105,130,8.5,1500
21.69,4,6,22,2874,92.4,89.0,5,105,130,9.0,1500
22.89,4,6,22,2874,92.4,89.0,5,105,130,9.5,1500
24.1,4,6,22,2874,92.4,89.0,5,105,130,10.0,1500
25.31,4,6,22,2874,92.4,89.0,5,105,130,10.5,1500
26.54,4,6,22,2874,92.4,89.0,5,105,130,11.0,1500
27.77,4,6,22,2874,92.4,89.0,5,105,130,11.5,1500
29.01,4,6,22,2874,92.4,89.0,5,105,130,12.0,1500
30.28,4,6,22,2874,92.4,89.0,5,105,130,12.5,1500
31.52,4,6,22,2874,92.4,89.0,5,105,130,13.0,1500
32.8,4,6,22,2874,92.4,89.0,5,105,130,13.5,1500
34.08,4,6,22,2874,92.4,89.0,5,105,130,14.0,1500
35.35,4,6,22,2874,92.4,89.0,5,105,130,14.5,1500
36.63,4,6,22,2874,92.4,89.0,5,105,130,15.0,1500
37.93,4,6,22,2874,92.4,89.0,5,105,130,15.5,1500
39.24,4,6,22,2874,92.4,89.0,5,105,130,16.0,1500
40.55,4,6,22,2874,92.4,89.0,5,105,130,16.5,1500
41.89,4,6,22,2874,92.4,89.0,5,105,130,17.0,1500
43.22,4,6,22,2874,92.4,89.0,5,105,130,17.5,1500
44.54,4,6,22,2874,92.4,89.0,5,105,130,18.0,1500
3.59,4,6,22,2874,92.4,89.0,5,105,130,0.0,2000
4.66,4,6,22,2874,92.4,89.0,5,105,130,0.5,2000
5.75,4,6,22,2874,92.4,89.0,5,105,130,1.0,2000
6.86,4,6,22,2874,92.4,89.0,5,105,130,1.5,2000
7.99,4,6,22,2874,92.4,89.0,5,105,130,2.0,2000
9.13,4,6,22,2874,92.4,89.0,5,105,130,2.5,2000
10.28,4,6,22,2874,92.4,89.0,5,105,130,3.0,2000
11.46,4,6,22,2874,92.4,89.0,5,105,130,3.5,2000
12.66,4,6,22,2874,92.4,89.0,5,105,130,4.0,2000
13.87,4,6,22,2874,92.4,89.0,5,105,130,4.5,2000
15.09,4,6,22,2874,92.4,89.0,5,105,130,5.0,2000
16.34,4,6,22,2874,92.4,89.0,5,105,130,5.5,2000
17.59,4,6,22,2874,92.4,89.0,5,105,130,6.0,2000
18.86,4,6,22,2874,92.4,89.0,5,105,130,6.5,2000
20.15,4,6,22,2874,92.4,89.0,5,105,130,7.0,2000
21.45,4,6,22,2874,92.4,89.0,5,105,130,7.5,2000
22.77,4,6,22,2874,92.4,89.0,5,105,130,8.0,2000
24.1,4,6,22,2874,92.4,89.0,5,105,130,8.5,2000
25.45,4,6,22,2874,92.4,89.0,5,105,130,9.0,2000
26.81,4,6,22,2874,92.4,89.0,5,105,130,9.5,2000
28.18,4,6,22,2874,92.4,89.0,5,105,130,10.0,2000
29.58,4,6,22,2874,92.4,89.0,5,105,130,10.5,2000
30.97,4,6,22,2874,92.4,89.0,5,105,130,11.0,2000
32.39,4,6,22,2874,92.4,89.0,5,105,130,11.5,2000
33.82,4,6,22,2874,92.4,89.0,5,105,130,12.0,2000
35.27,4,6,22,2874,92.4,89.0,5,105,130,12.5,2000
36.73,4,6,22,2874,92.4,89.0,5,105,130,13.0,2000
38.19,4,6,22,2874,92.4,89.0,5,105,130,13.5,2000
39.68,4,6,22,2874,92.4,89.0,5,105,130,14.0,2000
41.18,4,6,22,2874,92.4,89.0,5,105,130,14.5,2000
42.69,4,6,22,2874,92.4,89.0,5,105,130,15.0,2000
44.23,4,6,22,2874,92.4,89.0,5,105,130,15.5,2000
45.75,4,6,22,2874,92.4,89.0,5,105,130,16.0,2000
47.31,4,6,22,2874,92.4,89.0,5,105,130,16.5,2000
48.87,4,6,22,2874,92.4,89.0,5,105,130,17.0,2000
50.45,4,6,22,2874,92.4,89.0,5,105,130,17.5,2000
52.04,4,6,22,2874,92.4,89.0,5,105,130,18.0,2000
6.47,4,6,22,2874,92.4,89.0,5,105,130,0.0,2500
7.58,4,6,22,2874,92.4,89.0,5,105,130,0.5,2500
8.74,4,6,22,2874,92.4,89.0,5,105,130,1.0,2500
9.92,4,6,22,2874,92.4,89.0,5,105,130,1.5,2500
11.13,4,6,22,2874,92.4,89.0,5,105,130,2.0,2500
12.36,4,6,22,2874,92.4,89.0,5,105,130,2.5,2500
13.62,4,6,22,2874,92.4,89.0,5,105,130,3.0,2500
14.91,4,6,22,2874,92.4,89.0,5,105,130,3.5,2500
16.21,4,6,22,2874,92.4,89.0,5,105,130,4.0,2500
17.53,4,6,22,2874,92.4,89.0,5,105,130,4.5,2500
18.89,4,6,22,2874,92.4,89.0,5,105,130,5.0,2500
20.28,4,6,22,2874,92.4,89.0,5,105,130,5.5,2500
21.66,4,6,22,2874,92.4,89.0,5,105,130,6.0,2500
23.1,4,6,22,2874,92.4,89.0,5,105,130,6.5,2500
24.54,4,6,22,2874,92.4,89.0,5,105,130,7.0,2500
26.02,4,6,22,2874,92.4,89.0,5,105,130,7.5,2500
27.51,4,6,22,2874,92.4,89.0,5,105,130,8.0,2500
29.02,4,6,22,2874,92.4,89.0,5,105,130,8.5,2500
30.56,4,6,22,2874,92.4,89.0,5,105,130,9.0,2500
32.11,4,6,22,2874,92.4,89.0,5,105,130,9.5,2500
33.7,4,6,22,2874,92.4,89.0,5,105,130,10.0,2500
35.29,4,6,22,2874,92.4,89.0,5,105,130,10.5,2500
36.9,4,6,22,2874,92.4,89.0,5,105,130,11.0,2500
38.56,4,6,22,2874,92.4,89.0,5,105,130,11.5,2500
40.21,4,6,22,2874,92.4,89.0,5,105,130,12.0,2500
41.9,4,6,22,2874,92.4,89.0,5,105,130,12.5,2500
43.6,4,6,22,2874,92.4,89.0,5,105,130,13.0,2500
45.32,4,6,22,2874,92.4,89.0,5,105,130,13.5,2500
47.06,4,6,22,2874,92.4,89.0,5,105,130,14.0,2500
48.82,4,6,22,2874,92.4,89.0,5,105,130,14.5,2500
50.61,4,6,22,2874,92.4,89.0,5,105,130,15.0,2500
52.42,4,6,22,2874,92.4,89.0,5,105,130,15.5,2500
54.25,4,6,22,2874,92.4,89.0,5,105,130,16.0,2500
56.08,4,6,22,2874,92.4,89.0,5,105,130,16.5,2500
57.95,4,6,22,2874,92.4,89.0,5,105,130,17.0,2500
59.83,4,6,22,2874,92.4,89.0,5,105,130,17.5,2500
61.74,4,6,22,2874,92.4,89.0,5,105,130,18.0,2500
10.41,4,6,22,2874,92.4,89.0,5,105,130,0.0,3000
11.6,4,6,22,2874,92.4,89.0,5,105,130,0.5,3000
12.82,4,6,22,2874,92.4,89.0,5,105,130,1.0,3000
14.08,4,6,22,2874,92.4,89.0,5,105,130,1.5,3000
15.38,4,6,22,2874,92.4,89.0,5,105,130,2.0,3000
16.71,4,6,22,2874,92.4,89.0,5,105,130,2.5,3000
18.1,4,6,22,2874,92.4,89.0,5,105,130,3.0,3000
19.49,4,6,22,2874,92.4,89.0,5,105,130,3.5,3000
20.94,4,6,22,2874,92.4,89.0,5,105,130,4.0,3000
22.4,4,6,22,2874,92.4,89.0,5,105,130,4.5,3000
23.93,4,6,22,2874,92.4,89.0,5,105,130,5.0,3000
25.46,4,6,22,2874,92.4,89.0,5,105,130,5.5,3000
27.03,4,6,22,2874,92.4,89.0,5,105,130,6.0,3000
28.63,4,6,22,2874,92.4,89.0,5,105,130,6.5,3000
30.28,4,6,22,2874,92.4,89.0,5,105,130,7.0,3000
31.94,4,6,22,2874,92.4,89.0,5,105,130,7.5,3000
33.64,4,6,22,2874,92.4,89.0,5,105,130,8.0,3000
35.36,4,6,22,2874,92.4,89.0,5,105,130,8.5,3000
37.12,4,6,22,2874,92.4,89.0,5,105,130,9.0,3000
38.9,4,6,22,2874,92.4,89.0,5,105,130,9.5,3000
40.73,4,6,22,2874,92.4,89.0,5,105,130,10.0,3000
42.58,4,6,22,2874,92.4,89.0,5,105,130,10.5,3000
44.45,4,6,22,2874,92.4,89.0,5,105,130,11.0,3000
46.35,4,6,22,2874,92.4,89.0,5,105,130,11.5,3000
48.3,4,6,22,2874,92.4,89.0,5,105,130,12.0,3000
50.26,4,6,22,2874,92.4,89.0,5,105,130,12.5,3000
52.25,4,6,22,2874,92.4,89.0,5,105,130,13.0,3000
54.28,4,6,22,2874,92.4,89.0,5,105,130,13.5,3000
56.32,4,6,22,2874,92.4,89.0,5,105,130,14.0,3000
58.4,4,6,22,2874,92.4,89.0,5,105,130,14.5,3000
60.51,4,6,22,2874,92.4,89.0,5,105,130,15.0,3000
62.64,4,6,22,2874,92.4,89.0,5,105,130,15.5,3000
64.81,4,6,22,2874,92.4,89.0,5,105,130,16.0,3000
66.99,4,6,22,2874,92.4,89.0,5,105,130,16.5,3000
69.21,4,6,22,2874,92.4,89.0,5,105,130,17.0,3000
71.44,4,6,22,2874,92.4,89.0,5,105,130,17.5,3000
73.72,4,6,22,2874,92.4,89.0,5,105,130,18.0,3000
15.53,4,6,22,2874,92.4,89.0,5,105,130,0.0,3500
16.8,4,6,22,2874,92.4,89.0,5,105,130,0.5,3500
18.1,4,6,22,2874,92.4,89.0,5,105,130,1.0,3500
19.45,4,6,22,2874,92.4,89.0,5,105,130,1.5,3500
20.86,4,6,22,2874,92.4,89.0,5,105,130,2.0,3500
22.33,4,6,22,2874,92.4,89.0,5,105,130,2.5,3500
23.83,4,6,22,2874,92.4,89.0,5,105,130,3.0,3500
25.37,4,6,22,2874,92.4,89.0,5,105,130,3.5,3500
26.97,4,6,22,2874,92.4,89.0,5,105,130,4.0,3500
28.61,4,6,22,2874,92.4,89.0,5,105,130,4.5,3500
30.29,4,6,22,2874,92.4,89.0,5,105,130,5.0,3500
32.02,4,6,22,2874,92.4,89.0,5,105,130,5.5,3500
33.78,4,6,22,2874,92.4,89.0,5,105,130,6.0,3500
35.59,4,6,22,2874,92.4,89.0,5,105,130,6.5,3500
37.44,4,6,22,2874,92.4,89.0,5,105,130,7.0,3500
39.34,4,6,22,2874,92.4,89.0,5,105,130,7.5,3500
41.27,4,6,22,2874,92.4,89.0,5,105,130,8.0,3500
43.24,4,6,22,2874,92.4,89.0,5,105,130,8.5,3500
45.26,4,6,22,2874,92.4,89.0,5,105,130,9.0,3500
47.31,4,6,22,2874,92.4,89.0,5,105,130,9.5,3500
49.4,4,6,22,2874,92.4,89.0,5,105,130,10.0,3500
51.54,4,6,22,2874,92.4,89.0,5,105,130,10.5,3500
53.71,4,6,22,2874,92.4,89.0,5,105,130,11.0,3500
55.92,4,6,22,2874,92.4,89.0,5,105,130,11.5,3500
58.17,4,6,22,2874,92.4,89.0,5,105,130,12.0,3500
60.46,4,6,22,2874,92.4,89.0,5,105,130,12.5,3500
62.78,4,6,22,2874,92.4,89.0,5,105,130,13.0,3500
65.14,4,6,22,2874,92.4,89.0,5,105,130,13.5,3500
67.54,4,6,22,2874,92.4,89.0,5,105,130,14.0,3500
69.97,4,6,22,2874,92.4,89.0,5,105,130,14.5,3500
72.45,4,6,22,2874,92.4,89.0,5,105,130,15.0,3500
74.97,4,6,22,2874,92.4,89.0,5,105,130,15.5,3500
77.5,4,6,22,2874,92.4,89.0,5,105,130,16.0,3500
80.09,4,6,22,2874,92.4,89.0,5,105,130,16.5,3500
82.71,4,6,22,2874,92.4,89.0,5,105,130,17.0,3500
85.35,4,6,22,2874,92.4,89.0,5,105,130,17.5,3500
88.06,4,6,22,2874,92.4,89.0,5,105,130,18.0,3500
21.95,4,6,22,2874,92.4,89.0,5,105,130,0.0,4000
23.3,4,6,22,2874,92.4,89.0,5,105,130,0.5,4000
24.69,4,6,22,2874,92.4,89.0,5,105,130,1.0,4000
26.15,4,6,22,2874,92.4,89.0,5,105,130,1.5,4000
27.68,4,6,22,2874,92.4,89.0,5,105,130,2.0,4000
29.28,4,6,22,2874,92.4,89.0,5,105,130,2.5,4000
30.93,4,6,22,2874,92.4,89.0,5,105,130,3.0,4000
32.64,4,6,22,2874,92.4,89.0,5,105,130,3.5,4000
34.41,4,6,22,2874,92.4,89.0,5,105,130,4.0,4000
36.24,4,6,22,2874,92.4,89.0,5,105,130,4.5,4000
38.12,4,6,22,2874,92.4,89.0,5,105,130,5.0,4000
40.05,4,6,22,2874,92.4,89.0,5,105,130,5.5,4000
42.04,4,6,22,2874,92.4,89.0,5,105,130,6.0,4000
44.08,4,6,22,2874,92.4,89.0,5,105,130,6.5,4000
46.17,4,6,22,2874,92.4,89.0,5,105,130,7.0,4000
48.32,4,6,22,2874,92.4,89.0,5,105,130,7.5,4000
50.52,4,6,22,2874,92.4,89.0,5,105,130,8.0,4000
52.77,4,6,22,2874,92.4,89.0,5,105,130,8.5,4000
55.06,4,6,22,2874,92.4,89.0,5,105,130,9.0,4000
57.42,4,6,22,2874,92.4,89.0,5,105,130,9.5,4000
59.82,4,6,22,2874,92.4,89.0,5,105,130,10.0,4000
62.28,4,6,22,2874,92.4,89.0,5,105,130,10.5,4000
64.77,4,6,22,2874,92.4,89.0,5,105,130,11.0,4000
67.33,4,6,22,2874,92.4,89.0,5,105,130,11.5,4000
69.93,4,6,22,2874,92.4,89.0,5,105,130,12.0,4000
72.57,4,6,22,2874,92.4,89.0,5,105,130,12.5,4000
75.28,4,6,22,2874,92.4,89.0,5,105,130,13.0,4000
78.02,4,6,22,2874,92.4,89.0,5,105,130,13.5,4000
80.81,4,6,22,2874,92.4,89.0,5,105,130,14.0,4000
83.65,4,6,22,2874,92.4,89.0,5,105,130,14.5,4000
86.53,4,6,22,2874,92.4,89.0,5,105,130,15.0,4000
89.46,4,6,22,2874,92.4,89.0,5,105,130,15.5,4000
92.44,4,6,22,2874,92.4,89.0,5,105,130,16.0,4000
95.48,4,6,22,2874,92.4,89.0,5,105,130,16.5,4000
98.55,4,6,22,2874,92.4,89.0,5,105,130,17.0,4000
101.66,4,6,22,2874,92.4,89.0,5,105,130,17.5,4000
104.83,4,6,22,2874,92.4,89.0,5,105,130,18.0,4000
29.76,4,6,22,2874,92.4,89.0,5,105,130,0.0,4500
31.2,4,6,22,2874,92.4,89.0,5,105,130,0.5,4500
32.7,4,6,22,2874,92.4,89.0,5,105,130,1.0,4500
34.28,4,6,22,2874,92.4,89.0,5,105,130,1.5,4500
35.95,4,6,22,2874,92.4,89.0,5,105,130,2.0,4500
37.7,4,6,22,2874,92.4,89.0,5,105,130,2.5,4500
39.51,4,6,22,2874,92.4,89.0,5,105,130,3.0,4500
41.39,4,6,22,2874,92.4,89.0,5,105,130,3.5,4500
43.35,4,6,22,2874,92.4,89.0,5,105,130,4.0,4500
45.38,4,6,22,2874,92.4,89.0,5,105,130,4.5,4500
47.47,4,6,22,2874,92.4,89.0,5,105,130,5.0,4500
49.64,4,6,22,2874,92.4,89.0,5,105,130,5.5,4500
51.87,4,6,22,2874,92.4,89.0,5,105,130,6.0,4500
54.17,4,6,22,2874,92.4,89.0,5,105,130,6.5,4500
56.54,4,6,22,2874,92.4,89.0,5,105,130,7.0,4500
58.96,4,6,22,2874,92.4,89.0,5,105,130,7.5,4500
61.45,4,6,22,2874,92.4,89.0,5,105,130,8.0,4500
64.01,4,6,22,2874,92.4,89.0,5,105,130,8.5,4500
66.64,4,6,22,2874,92.4,89.0,5,105,130,9.0,4500
69.33,4,6,22,2874,92.4,89.0,5,105,130,9.5,4500
72.07,4,6,22,2874,92.4,89.0,5,105,130,10.0,4500
74.87,4,6,22,2874,92.4,89.0,5,105,130,10.5,4500
77.75,4,6,22,2874,92.4,89.0,5,105,130,11.0,4500
